count,Headers,
1,"Insu1ati-on-Electrical, Cold, Heat & Sound",
1,Ambulance Service,
1,F LORISTS-WHOLESA LE,
1,"CLOTHING-CHILDREN'S AND INFANTS,-RETAIL",
1,\'Painters\' and Decorators\' Sup- Plies,
1,Brass Founders  Brass Manufacturers,
1,P1astics-Retail,
1,Welding &' Cutting Apparatus,
1,ARTISTS' MATERIAIS,
1,Mews Furnishings-Wholesale,
1,-Stove Pipe & Elbows,
1,Jewelers  Moulds,
1,Transportatlon Insurance,
1,Woodenwerar Mfrs v,
1,ftcontractom-Gasoline Shovel Work,
1,Textfle Mfrs-Worsted Goods,
1,Fur Dealers-Raw,
1,Machinery-Experimental,
1,"SASH, WINDOWS, DOORS AND TRIM DEALERS",
1,PE NSATION,
1,Pool Rooms  Porch Shades,
1,BROADCAS TING STATIONS- RADIO AND TE LEVISION,
1,Mending Tissues,
1,Merchant Tailors  Messenger Service,
1,INSURANCE-ACCIDENT AND HEALTH,
1,Heavv Hardware-Wholesale and Jobbers,
1,AQUARIUMS -PUBLIC,
1,1OIL AND LUBRICANTS- WHOLESALE,
1,TEXTILE MFRS' SUPPLIES AND EQUIPMENT-MFRS,
1,0100k Materials,
1,AETRACTORS,
1,Draperles  Drawing Materials,
1,Bottlers-Beer & Ale,
1,TAILORS-OONTRACPING,
1,1v'Bonds-Insurance,
1,REFRIGERATORS- ELECTRIC,
1,Asphalts & Rmad Oils,
1,Foundry Supplies and Equipment,
1,PRINTERS-OFFSET,
1,,
1,Tailors-Trimmings,
1,Annealing,
1,1WInsurance-Windstorm,
1,Rig gets,
1,Buslness Colleges,
1,Steamship Agencies,
1,Auctioneers-Real Estate,
1,DRUGGISTS-RETAIL-WHOLESALE,
1,010thing Dealers-Credit,
1,ADVER TISING- RADIO and TELEVISION,
1,"Desks, Chairs and Furniture -Office",
1,Bulletin Boards-Gork,
1,WGommercial Air conditioning,
1,LOANS-FARM,
1,Devxtrines,
1,C HROMATE CONVE RSION COATINGS,
1,LAWN MOWER REPAIRE RS,
1,HARDWARE DEALERS- WHOLESALEAND JOBBERS,
1,CONCRETE CONSTRUCTION- CONTRACTORS,
1,BIRTH CONTROL INFORMATION CENTERS,
1,OFFSET PRINTERS,
1,SILK SCREEN PROCHSING,
1,TUTORING SERVIC E,
1,Womews Suits and Coats- Retail,
1,Dalrles,
1,l'ancy Goods '  Pans-Electric,
1,GOLF COURSE,
1,NEON TUBING-MANUFACTUR ERS,
1,lkCASTINGS- BRASS,
1,KNIT GOODS- MANUF CTURERS,
1,woumAc'r STAMPING,
1,WINDOW SHADE MFRS,
1,CONTRACTORS- ROAD,
1,Doors-Kalamein & TlnClad,
1,ADVERTISING-CITY DIRECTORY,
1,CONGREGATIONAL UNITARIAN,
1,Adverdising-Direct Mail,
1,cleansers-Blankets & Gur- tains,
1,STAMPS and COINS,
1,Grinding Machinery Mfrs,
1,LOANS-REAL ESTATE,
1,WOME N  S APPARE L-RETAIL,
1,1kcaulking Compounds & Guns,
1,contract Stamping,
1,Bridge Railinu-Metal,
1, FISHING TACKLE-WHOLE- SALE,
1,Asphalt & Concrete Pavements,
1,Pipes & Smokers Articles- Mfrs,
1,\'Steel Bars-Steel and Steel Products,
1,0il Heaters and Burners,
1,TOILET PREPARATIONS-LMFRS,
1,DUPLICAT1NG MACHINES- MULTILITH OFFSET DUPLICATORS,
1,Men's Furnishing Goods,
1,PAINT MFRS,
1,mCivil Engineers ,
1,CASTINGS-ALUMINUM,
1,Jewelrv Tag Mfrs,
1,l' MASONS' BUILDING MATERIALS,
1,Contractors-Tlling,
1,Englneers-Electrlcal,
1,Br0lkers-Paw,
1,MICROFILMING EQUIPMENT AND SERVICE,
1, CARPENTERS,
1,COAL AND COKE DEALERS-RETAIL,
1,Eome Paintinu,
1,Safety Devices and Equipment,
1,TRUCK TRANSMISSIONS,
1,X-ray Apparatus and Supplies,
1,COUNCIL DEVE LOPMENTS,
1,FLAVORING EXTRACTS AND ESSENCE MFRS,
1,CESSPOOL CLEANERS,
1,TRUCK EQUIPMENT AND PARTS,
1,CENTER 1 LA SALLE SQUARE,
1,"Insu1ation-Electrical, Gold, 8 ' Heat & Sound",
1,Woolen Goods Manufacturers  Workmen's Gomnensation In- surance,
1,Civil Investigatious,
1,Foundry Supplies & Equipmenf,
1,Residential Painters,
1,REAL ESTATE -PROPERTY MANAGEMENT,
1,INDUSTRIAL PROPE RTY,
1,Bullding Maintenance Special- ties,
1,TRAVE LERS AID,
1,Shooting Gallaries,
1,WINDOWS,
1,ffContractlors-Heavy Machinery Movers,
1,Pou1ttv Supplies,
1,AIR FREIGHT AND EXPRESS,
1,I'PAINT STRIPPERS,
1,GROCERS2 SUNDRIES-RETAIL,
1,Bicycle Dealers-'Wholesale,
1,Tanks-Steel,
1,Planing Mills  Planographing,
1,Brake Service,
1,Pences-Wire-Iron,
1,"SASH, WINDOWS, DOORS AND TRIM-DEALERS",
1,GARAGE DOOR MANUFACTURERS,
1,,
1,Soaps-Industrial and Laundry,
1,Automobi1e TOWihg Service,
1,Tile contractors,
1,GLUE MFRS,
1,TYpewriter Dealers,
1,Jewelry Repairing,
1,Real Estate & Insurance,
1,Dyers,
1,TRACTOR TRAILERS- HEAVY TRUCKS,
1,"CHINA, CROCKERY, GLASSWARE and EAR THENWARE-WHOLESALEE- SALE",
1,Men's Punishing Goods,
1,Welding & Cutting. Apparatus,
1,InVestigations-Private Detective,
1,REAL ESTATE TITLES EXAMINED and G UARANTEED,
1,civil Engineers ,
1,WASHER AND DRYER SALES AND SERVICE,
1,Postaue Stamp Collectors  Postage Stamp Dealers,
1,Glass-Wlndow,
1,I' BAL LS- HOLLOW-METAL,
1,\'Crosses-Mfrs,
1,Package Stores,
1,Gertified Public Accountants,
1,Asphalt Shingles and Rooting,
1,PACKAGING MATERIALS- SPECIAL and GOVERNMENT REQUIREMENTS,
1,Puel Oil-Industrial,
1,CONSTRUCTION,
1,TELEVISION SYSTEMS AND EQUIPMENT-CLOSED CIRCUIT,
1,Rope  Rope-Hemp & Wire,
1,SEALING COMPOUNDS,
1,Textile Whmay,
1,MAPS ATLASES AND CHARTS,
1,LIGHTING EQUIPMENT- MANUFACT URERS,
1,Cpntractors-Roofing,
1,GROCERS,
1,CARPETS BY SCOTT,
1, REALTORS,
1,DRY ICE-MFRS AND WHOLHALE,
1,Hangers. Pulleys and Shattlng,
1,Lodges.,
1,Pavlng Contractors-Asphalt,
1,Platers' Supplies 8, Equipment
1,ENGRAVER.S -M ETAIS AND PLASTIC,
1,Textile Printers' & Pinishers' Supplies,
1,Estatw Managed,
1,ENGINEE RS- DESIGNING,
1,Wall COVering-bloth-Sanitas and Wall Canvas,
1,CONTRACTORS-PLUGGING,
1,Employment Service,
1,Master Builders Products,
1,Decorators-Interlor,
1,Basket Mfrs,
1,WATCH CASE MANUFAC TURERS,
1,Automobile Slip Covers,
1,ME NT,
1,BANK DIRECTORES,
1,f'Asbastos Shingles,
1,HAT MANUFAC TURERS,
1,Shafting. Hangers & Pulleys,
1,GREEK ORTHODOX,
1,PAPER BOX MANUFACTURERS,
1,Bicycle Dealers-Wholesale ,
1,Insurance Companies-Bnrial,
1,I.eather Goods,
1, DROP F ORGINGS,
1,"PIPE, VALVES AND FITTINGS",
1,LIGHTING FIXTURES,
1,CHILDREN1S APPAREL,
1,felnsurance-Public Liability,
1,IMPROVEMENT,
1,Hair Gaods -Mfrs,
1,Can Manufacturu's,
1,Blectrical Constructio,
1,Umbrellas,
1,35 Buyers' Guide and left side finEs,
1,BEADS- ME TAL,
1,1'Machinery Castings,
1, PACKING-FURNITURE,
1,BOUTIQUES,
1,Adolph 32 Custom House R506,
1,v'Insnrance Companies-Life,
1,-'Dextrines,
1,Insulatlon Contractors,
1,11V,
1,Ottice Stationery & Supplies,
1,8TEEL STAMPS,
1,COPYING MACHINES AND SUPPLIES,
1,"B-adges, Emblems & Charms",
1,Water Supply Systms,
1,AUTOMOB1LE ASSOC IATIONS ,
1,HARDWARE MANUFAC TURERS,
1,Tanners & Carriers,
1,VACUUM CLEANERS- DEALERS,
1,Prlnbers-Label,
1,Tinsmnhs  Tinware Mfrs,
1,"PROVIDENGE, R. I",
1,"Bolts, Nuts and washers- Dealers",
1,Collection Agencies,
1,Clock Materials,
1,SIGNALING DEVICES AND SYSTEMS,
1,Partitions-Stee1,
1,Metal Gara'ges-Mfrs,
1,CLUBS - COUNTRY,
1,Buil.ders' Finish,
1,WIRE MANUFACTURERS FOR JEWELRY,
1,wEngineers & Contractors,
1,Plasterers' Ornaments-Model- ers & Carvers,
1,Doctor Blades,
1,Transportation-Preight-Rall A & Watau- - ,
1,0ffice Outfitters,
1, ROSARIES,
1,WATER HEATE RS-E LECTRIC,
1,Bases-Lam,
1,Dies,
1,Syrups & Molassewfrs,
1,ACETYLENE,
1,FIREPLACE EQUIPMENT,
1,ADJUSTE RS- ,
1,1 I'iredoors,
1,"BURGLAR and FIRE ALARM N OTIFIC ATION, WATC HMAN 'S SUPE RVISORY SE RVICE",
1,Hammer&-Hide Paced,
1,Leather-Caltskins,
1,Display Boxes,
1,PAINT-WHOLESALE AND RETAIL-FIRE RETARDAN T,
1,Comice Manufacturers,
1,IN C,
1,Hospital Service,
1,Absestos Materials '& Shingles Z,
1,"Sash. Wlndaws, Doors & Trim- Dealers ",
1,Hardware Dealers-Wholesale Distributors,
1,General Merchandise-Whole- sale,
1,Plumbing),
1, Gontractors-Industrial,
1,lROPE AND CORDAGE,
1,"ENGINEERS and CONTRACTORS ,",
1,Bui1ding Contractors,
1,Guard Rail Erectors,
1,Electrlc Tools,
1,"Insulation-Ele-ctrical, Cold, Heat & Sound",
1,HlANGES-ELECTRIC,
1,Stevedores ',
1,I'oundry Patterns-Wood and Metal,
1,ELECTRIC STOVES,
1,WALLPAPER MFRS,
1,I\n\nI'uel Oil Pumps,
1,Cruim & Tours,
1,MACHINISTS' SUPPLIES AND TOOL TOOLS,
1,HEATING CONTRACTORS,
1,Textlle MIrs-Rayon & Silk,
1,WINDOWS AND DOORS- COMBINATION,
1,\'0il-Red,
1,Teitlle Mirs-Rayon & Silk,
1,Pa.per-Drawing,
1,"Quality Paperh 110 TWEED STREET PAWTUGKET, R. I. Tel. PA wtucket 2-4400 Exporters ",
1,CLEANING COMPOUND MFRS,
1, Abraslves,
1,Job Estimates-Painting,
1,Pillow Sanitizing,
1,"Physiciany & Surgeons, Ex- change",
1,INK MANUFAC TURERS -WRITING,
1,Men's Clothing,
1,CLEANERS -GENERAL,
1,AUTOMOBILE ACCESSORIES and PARTS-MANUFACTURERS,
1,Mill Wofk,
1,Kiln Dried Dumber,
1,Enamel Mfrs,
1,Flavoring Extracts-Mfrs,
1,Sprinkler Installations,
1,14 Third tels GAspee 3621-3622-For further information see page 108 Buy- ers  Guide Roving Cans & Springs,
1,Entertainers,
1,\'LAND SURVEYORS,
1,Contractors-Traller Service,
1,Toys & Games-Mtrs,
1,"Shirts, Collars & Cuffs Laun- dared",
1,Plastics-Retail,
1,Manuiacturing Chemists,
1,PATTERN MAKERS' TOOLS AND SUPPLIES,
1,Pumaces & Ranges ,
1,Repairing-Poruntain Pens,
1,... x Estates-Ofiices of ,
1,Billiard Rooms Supplies,
1,Masks,
1,1B'Apothecarles  Appraisals-Real Estate,
1,Plastlc Molding-Iniection,
1,Bankers & Brokers  'Bank's-Co-operative,
1,jewelry-Stone Setters,
1,Exporters ,
1,Humane Annuities,
1,COKE -RETAIL,
1,IHaABEL PRINTERS,
1,1fv'Mimeograph Machines,
1,Clothing Mfrs-Women's &,
1,"Lime, Brick, Cement, Sand, Hair, Plaster Etc ",
1,Prepared Poods-Mtrs,
1,Wheel Alignment,
1,"Men,s Pumishings-Tuxedo Renting",
1,INSURANCE -GENERAL,
1,Ignition Devices & Systemse- Mfrs,
1,Welding R0ds & Supplies,
1,WATER BEDS,
1,WOMEWS READY-to-WEAR,
1,Poreign Banking,
1,Loans-I'inance Companies,
1,TOILET PRE PARATIONS- WHOLESALE,
1,"Brick,0 Cement, Lime, Plaster, Pipe &c",
1,CLOTHING MANUFACTURERS- MEN'S,
1,AUTOMOB1LE BATTERIES,
1,. Maillng-Letters-Advertising,
1,APPLIA NC ES- ELEC TRIC,
1,HALLS-BANQUET,
1,Var-ltyplng,
1,Bulldin-g Paper,
1,Goncrete--Readv Mixed,
1,LOANS-MODERNIZATION,
1,Plre Escape Mfrs,
1,"Engineers, Supplies and Mater- ials",
1,Oyster Dealers,
1,Textile Machinery Specialties,
1,Abrasives Grains & Wheels,
1,IwINSURANCE-OCEAN AND INLAND MARINE,
1,"SASH, WINDOWS, DOORS and TRIM JDEALERS '",
1,Electrical constructio,
1, OXYGE N,
1,"Metal Windows-Casement, Double Hung & Factory TYpes",
1,Cleamers & Dyers,
1,Underwear-Wholesale & Job,
1,BUILDING WRE CKERS,
1,AUTOMOBILE BATTE RIES,
1,INFANTS' and CHILDREN'S APPAREL,
1,Poundations,
1,Steam Fitters,
1,PRINTE RS- CATALOG,
1,lINDUSTRIAL FUEL OIL,
1,Watchmakers' Materials,
1,WATCH MANUFAC TURERS,
1,CAULKING CONTRACTORS,
1,EXcavating Machinery anti Eauinment,
1,I'tSTAMPING WORKS AND DIE CUTTING,
1,"Brooms, Brushes & Maps-Mirs",
1,DUPLICATING MACHINES- MULTILITH OFFSET DUPLICATORS,
1,Electric Motors & Generators,
1,fnypewriter Dealers,
1,Puhlic Relations Counsel,
1,B atteries-Storane,
1,Manu1acturery Suppllm,
1,Physio Therapy,
1,STATISTICIAN S,
1,Wind0w Awnings,
1,1Lumber Dealers-Used,
1,PLATE GLASS,
1,Ornamecntal Iron Work,
1,FLOOR LAYING,
1,PHO TOG RAPHIC APPARATUS and SUPPLIES,
1,WINDOW MANUFACTURERS,
1,REFRIGERATION- WHOLESA LE SUPPLIES,
1,Steel Shelving,
1,MACHINISTS' SUPPLIES AND TOOLS,
1,MICHIGAN 48231 MALT AND HOPS,
1,Signs-Traffic,
1,"I'orei,qn Exchange",
1,MUSIC STORES,
1,Merchant Tailors  Metal Checks,
1,Dyers--Yar,
1,RIGGIIIIG,
1,Woodenware Mirs,
1,HABERDASHERS,
1,Insurance-Ploater,
1,Pianos For Rent,
1,Tile Contractors ',
1,"CLOTHING -WOMEN,S-WHOLE- SALE",
1,INSIGNIA,
1,Typewriters,
1,PAPER RULERS . FENCE. MANUFACTURERS,
1,Grushed Stone,
1,PIANO AND ORGANDEALERS,
1,Men's Pumishmgs-Wholwale,
1,Plasterers & Glolorers,
1,AUTOMOBILE ACCESORIES AND PARTS-MFRS,
1,Eorseshoers  Hose-Garden & Commercial,
1,Dutrines,
1,I'PARTITIONS,
1,FOUNTAIN PEN MFRS,
1,Transportation-Bius,
1,Kitchen Furnishings  'Kitehenwaro,
1,I'uneral Chapels,
1,MECHANO THERAPE UTISI'S,
1, PARTITIONS-TOILET,
1,GAS PIPING,
1,1a'Cabs-Taxi,
1,DIAL INDICATORS,
1, REFRIGERATORS -ELECTRIC and GAS,
1,HOMES-R.EST,
1,HELP FURNISHED,
1,Drawing Supplies,
1,Irocn Castings,
1,TILE BOARD,
1,Purnace-s & Ranges ,
1,R1NG TRAVE LERS,
1,Textile Mtrs-Woolen Goods,
1,Motofr Trucking,
1,AVIATION SCHOOLS,
1,Loose Leaf Systems & Devices -Mtrs,
1,pReports-Mercantile,
1,GARDEN and LAWN IMPLEMENTS -DEALERS,
1,C LEANING PRODUCTS,
1,DELICATESSEN-WHOLESALE,
1,EALP TRBATEENTS,
1,TOILE T PRE PARATIONS - MANUFACTURERS,
1,FILING CABINETS and OFFICE EQUIPMEN T,
1,Printers-Oifice and Pactorv,
1,PAINTERS AND DECORATORS,
1, Carbide .',
1,Radiator Enclosures,
1,Graphophonos  Gravel Roofers,
1,SHEET METAL WORKERS' EQUIPMEN T AND SUPPLIES,
1,BOOKS NEWSPAPERS AND PE RIODICALS,
1,SHOE REPAIRERS,
1, PARTITIONS- TOILET,
1,Contractors-Loading and Discharging,
1,Plasticizers,
1,0FFICE EQUIPMENT,
1,Office Space-Por Rent,
1,HAT CLEANERSAND BLOCKERS,
1,Contractors--Gasoline Shovel Work,
1,lWAVINGS ACCOUNTS,
1,CONTRACTORS-ASPHALT PAVING,
1,Harness Dealers,
1,f'Haberdasherv,
1,HARDWARE SPECIALTIE S- ' MANUFACTURERS,
1,Shoe Repair,
1,Dextrinos,
1,RHODE ISLAND HOSPITAL TRUST,
1,Service Stations,
1,SAWS-CARBIDE TIPPED SLIT- TDIG,
1,BEVERAGES-WHOL,
1,LOANS,
1,TRUCKS-INDUSTRIAL-MFRS,
1,WATERPRO0FING CONTRACTORS,
1,EXPORT,
1,RO0FING and SHEET METAL,
1,Gombination Storm and Screen Windows,
1,WSURANCE-MARINE,
1,Table Pad Mfrs,
1,TORS - M ANUFACTURERS,
1,CON TRACTORS- INSULATING,
1,Angeli,
1,Real Estate Inveatmemts,
1,CONTRACTORS-REMODELING,
1,FINANCIAL AND BUSINESS REPORTS,
1,ochts'rs,
1,Fuel Dealers,
1,MORTGAGE LOANS- COLUMBUS NATIONAL BANK OF RHODE lSLAND,
1,SPRAY PAINTERS,
1,ocdms'rs,
1,PAPER DEALERS -PRINT- PATENT ATTORNEYS WHOLESALE\n\nBARLDU 5 BARLD8 HI WESTMINSTER ST RM,
1,Rooiing-Tar 8, Gravel
1,SHOPPING SERVICE,
1,"Palnt, Oil & Varnish-Whole- sale Distributors",
1,Pnel Pump Repair Service,
1,LITHOGRAPHERS AND BRIEF PRINTERS,
1,Steel Erectio,
1,00ncrete Mfrs,
1,Tinsmiths' Supplies,
1,RUBBER STAMPS,
1,PHYSIOTHERA PISTS,
1,1Steam Heating,
1,"Blanket, Bedspread and Table- cloth Cleaners",
1,Boat Batteries,
1,TRUCKS-INDUSTRIAL MFRS,
1,RADIO and TELEVISION EQUIPMENT-SALES and SERVICE,
1,9Real Estate Appraisals,
1,Reed and Loom Harness Mfrs.,
1,MOTION PICTURE FILM EXCHANGES AND DISTRIBUTORS,
1,Celotex Shingles,
1,"CARPETS, BUGS AND FLOOR COVERINGS- WHOL",
1,LEAD BURNING AND WELDING,
1,ENGINEERING-MACHINE DESIGN,
1,CONVEYING SYSTE MS,
1, ARTIFICIAL EYES,
1,Tnbing,
1,REF RIGERAT ORS-ELECTRIC,
1,Blue Stone,
1,PAGING AND SIGNALING SERVICE,
1,A PPLIANCES -E LECTRIC,
1,Window Ventilators,
1,0il Burners-Domestic & Com- mercial,
1,Abrasives-Grains & Wheels,
1,FE ED DEALERS- RETAIL ,
1, Em blems,
1,Bond Dealers,
1,COPYING MACHINES AND SUPPLI,
1,Cold Storage,
1,r00ntractors-Painters,
1,Pood Products-Prepared,
1,contractors-Bullding,
1,Reirlgleration-Gas,
1,0rnamenta.l Iron Work,
1,Motion Picture Distributors ' Film Exchanges,
1,Weavers & Re-Weavers-Gar- meat,
1,WATER HEATERS -ELECTRIC,
1,Ignltlon Devim & Systems,
1,Purnaces-Imdustrial Mfrs,
1,CREDIT REPORTS,
1,Pumitnre Insurance,
1,N e'edle Mfrs,
1,Noveltv Jewelry Mfrs,
1,0ream Dealers,
1,Tapes-Pressure Sensitive,
1,I'encesr-Wire-Iron,
1,a.\n\nResins,
1,Shlp Agents ',
1,Ploor Coverings-Wholesale,
1, LOANS- MODERNIZATION,
1,WATER SUPPLY COMPANIE,
1,I'urniture Dealers-Oiiice Pur- niture,
1,lklhmeral Service,
1,Varnlsh Mfrs & Dealers,
1,P VALVES -DIAPHRAGM,
1,Insnranee Analysis,
1,Travel Agencies & Hotel Reser- vations,
1,Sherwood,
1,. Steam Shovel Excavating,
1,WATER SOFTENERS- MANUFACTURERS,
1,Rags-Newspaper-Magazlnes 4,
1,aVTool Steel,
1, Clothing-Credit,
1,KI NSLEY AV ELEVATOR MANUFACTURERS,
1,QUARRIES-STONE,
1,Collection Agencies,
1,Gontractors-Carpenter,
1,1NDUSTitIAL pnopnn'rms,
1,Trunks & Traveling Baus- Retail,
1,,
1,Model Makers  Money Brokers,
1,WIRE SHEET AND TUBlNG,
1,Lodges,
1,Resins,
1,"Books, Newspaliers & Periodi- cals",
1,WESTMINSTER ST,
1, TROPHIES,
1,Bug Extezrmjnatio,
1,METAL FABRICATORS,
1,BEADED ARTICLES ummme,
1,EXTRACTS AND ESSENCE- MANUFACTURERS,
1,CLOCK MANUFACTURERS,
1,0Insurance-Hospitalizatio,
1,Metal Findings & Small Stampings-Mirs,
1,"Paint, on & Varnish Dealers- Wholesale",
1,-'Extinguishers-Sales & Recharging,
1,En-graving,
1,1rim Proof Storage,
1,Eeavy Chemicals,
1,Steam & Eot Water'Heating Apparatus ,
1,Dry Cleansers,
1,NEW ENGLAND PEST CONTROL CO,
1,BOOKB BOOK SHOP THE,
1,MONORAIL SYSTEMS,
1,l'urniture Packers & Movers,
1,Show Cases,
1,1Willow Sanitizing,
1,COOPE RS,
1,Pederal Savings & Loan Assns,
1,Mamng & Addressing,
1,Piling Cabinets,
1,"Paint, Oil & Varnish Dealers- Retail and Wholesale",
1,GARDEN AND LAWN FURNISHINGS,
1,BEADED ARTIC LES-RE PAIRING,
1,Bearings-Ball & Roller-MIg,
1,Truck Bodies-Comniecrclal- Mfrs,
1,Electrlclans ,
1,OUTBOARD MOTORS- SALES and SERVICE,
1,Opticians-W'holesale,
1, Windows,
1, LOANS -CONSTRUCTION,
1,WALLBOARD-MASONITE AND HOMASOTE -ARMSTRONG AND N U-WOOD,
1,INSURANCE-HOSPITALIZATION,
1,Postage Stamp Collectors  Postage Stamp Dealers,
1,Jewelevrs2 Enamels,
1,fFABRICS-MFRS,
1,TORS -MANUFAC TURERS,
1,1RADIOS and TELEVBDN,
1,DE LIC ATE SSE N -WHOLESALE,
1,TREE CABLING,
1,TRAFFIC BUREAUS AND MANAGERS,
1,-'-'P1aters and Polishers,
1,2Pollshing Grains,
1,Bottlers-Wivnes-Wholesale,
1,ftSheet Lead,
1,H)lLER8,
1,AUTOMOBILE PARTS AND SUPPLIES,
1,Automobile Refinishing,
1,TERMNALS FOR ELECTRIC WIRES,
1,Floor Waxing and Polishing Machines,
1,RE FRIGERATION-SU PE R- MARKET,
1,INSURANCE - BONDS OF ALL KINDS Tel. GA spee 1-7345,
1,Shutt1e Mfrs,
1,UHESSMAKERS-CONT D,
1,MONOGRAMS,
1,Contracto rs-Tiling,
1,ILITHOGRAPHERS AND BRIEF PRINTERS,
1,Investig ations-Prlvate,
1,1Tubing,
1,Dextrines,
1,WELDING EQUIPMENT,
1,Gastings ,
1,Loans--Constructio,
1,PROCESS SERVERS,
1,"RHODE ISLAND HCBPITAL TRUST CO,",
1,St0kers-Coal,
1,DIE MILLING MACHINES,
1,"ASSOCIATIONS, CLUBS and SOC IETIES",
1,BROKERS-NIE RCHANDISE,
1,lMANUFACTURERS-DROP AND UPSET FORGINGS,
1,List--Aut0mobile and Mailing,
1,Reiiners & Smelters ,
1,Cemeftery Lettering,
1,PAIN T MFRS' EQUIPMENT AND SUPPLIES,
1,Textile Mirs-Book cloths,
1,RADIOS AND TELEVISION,
1,Alc0hol,
1,NEON and ELECTRIC SIGNS,
1,Aviation In'surance,
1,ffGalvanized Sheet Iron Ash Cans and Pails,
1,Insurance-World W ide,
1,-\'Bottlers-Wines-Wholesale,
1,Carpet and Rug Mfrs,
1,Halls-Banuuet,
1,plied,
1,Automobile Painters  Automobile Painters,
1,contractors--Gasollnse Shovel Work,
1,Printers-The Sailor's Guide,
1, HOSIE RY-WHOLESALE and DISTRIBUTORS,
1,DYERS-YARN,
1,HEATING- GAS,
1,MACHINED PARTS,
1,1NSURANCE-AUTOMOBILE,
1,Automobile Tires,
1,Civil Investigations,
1,Tanners & I(furthers,
1,MENTAL HEALTH SERVICES,
1,Insuranee-Automobile,
1,Heavy Chemicals,
1,Automobiles-All Makes Gars- Used Cars,
1,ELASTIC GOODS MANUFAC- TURERS,
1,5Liqhtinq Fixtures,
1,LIVE STOCK BREEDERS',
1,Loans-Accounts Receivable,
1,"Leather Findings, &c",
1,Glass Dealers-Retall,
1,FURNACE REPAIRS,
1,REFRIGERATORS-ELECTRIC and GAS,
1,"TrAMPS-RUBBER, STEEL and BRASS",
1,Displays-Merchandise & Counter,
1,INDUSTRIAL FUEL OIL PETROLEUM HEAT & POWER CO OF,
1, HOUSE PAINTING,
1,lCHAMBERS OF COMMERCE,
1,PAPER HANGERS ,
1,REAL ESTATE RENTALS,
1,Antomoblle Service Stations,
1,Soluhle Golds,
1,"Brooms, Brushes & Mops-Mfrs",
1,Insurance Companies-Liie,
1,Peed Dealers-Retau,
1,Gri'mding Wheel Supplies,
1,Chairs-Collapsible Metal,
1,f-Heaavy Hardware-Wholesale and Jobbers,
1,EXTERMINATORS-BUG and VERMIN,
1,WATCHMEN'S SYSTEMS,
1,Desk Sets-Tountain Pen & Leather,
1,"Paints, Oils & Varnish Dealers- Wholesale",
1,Retrlgeration-Gas,
1,Wind ows,
1,Wool-Combers,
1,f'ReIrigerators-Electric and Gas,
1,Inssulatlng Materials,
1,DEVELOPERS LAND,
1,PROPERTY MANAGEMENT,
1,00ntractors' Supplies,
1,SCHOOL BUS CONTRACTORS,
1,AND WOOL- BALSAM '- ZONOLITE,
1,ANODIZ ING,
1,-'Dress Clothes Renting,
1,Household Appliances-Whole- sale,
1,ISLAND 259 WESTMINSTER ST,
1,Picture. Frames-Mirs,
1,m A(BNTS,
1,Pur Dealers-Raw,
1,CAMPS-RECREATIONAL AND HEALTH,
1,WASHING MACHINE RE PAIRERS ,
1,AUTOMOBILE PARTS & SUPPLIES,
1,Oil Burner Dealers Supplies,
1,Knit Goods-Wholesale & Job- hers,
1,contractors-Acoustical,
1,"Men,s Furnishing Goods",
1,"Brick, Lime and cement",
1,"CLOTH1NG--CHILDREN,S and IN FA NTS1-RETAIL",
1, Bicycle Dealers-Wholresalve,
1,Monev Transportatio,
1,BAR FIXTUREAND EQUIPMENT,
1,0rname'ntal Iron,
1,Badg&c & Metal Checks,
1,I0'MOVING-- LOCAL AND LONG DISTANCE,
1,Underwear-Wholesale & Jol, hers 5
1,Accounts Receivable Loans,
1,"Burglar & Fire Alarm Notifica- tion, Watchman's Supervison Service",
1,Steel Balls,
1,Carpvet Cleaners & Layers  Garpet Lining,
1,Musicians  Nail Manufacturers,
1,Rootlng-Tl,
1,HALI.S-BANQUET,
1,Movers-Heavv Machinery,
1,1'111119 Cabinets & Supplies,
1,Long Di stance Moving,
1,Giit Shop,
1,Laces and Embroideries-Mfrs,
1,INSURANCE-HOSPITALI ZA- TION PLAN,
1,CIeanse1-s,
1,V PFST CONTROL-TERMITE CONTROL,
1,\'Wall Paper,
1,Shades-Wlndow,
1,Textlles,
1,Insurance-Health and Accident,
1,PRINTERS-CREATIVE PRINTING AND STATIONERS,
1,Miotor Truck Insurance,
1,itFURNITURE DEALERS-OFFICE FURNI TURE,
1,APPLIANCE-HOUSEHOLD,
1,Chair Canezrs  Chair Caning & Reseating,
1,Anpliances-Plumbing & Eleo- trical,
1,Law Books  Lawn Seeds,
1,TICKET AGENCIES ,
1,Wrought Iron-Gardem Orna- ments,
1,Radiator Mfrs-Steam & Hot Water,
1,Evening Schools,
1,NEWS SERVICE -RADIO,
1,", Rope  Rope-Heh1p & Wire",
1,Surveyors,
1,Pavlng rcvontractors-Asphalt,
1,"Collections  Gollegos, Schools & Academies",
1,News Agencies,
1,ELECTRIC MOTORS AN1) GENERATORS,
1,BEER COIL CLEANERS,
1,Tenting & Awning Manufac- turers)  Term1te Control,
1,STEAM FI'I'I'ERS' SUPPLIES,
1,"STEEL STAMPS, DIES and ROLLS",
1,Livery & Boardinq Stables,
1,Hose-Garden and Commercial,
1,TIONS,
